ID,Año,Fecha,Publicacion,Fecha o numero fuente,Tipo documental,Ruta,Estado del indice real,Calidad de lectura,Entradas curadas,Pasajes automaticos,Pasajes OCR,Paginas detectadas,Temas,Uso en la web,Resumen para indice,Observaciones
c2532de10d3e,1993,1993,Programa de fiestas,1993G,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1993G.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"1, 2, 3, 4, 5","alarde, companias, musica, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"Pasaje localizado por OCR visual | Pasaje localizado por OCR visual | Pasaje localizado por OCR visual | E .¡&I¡¡“, a e ¿0r O ee el NA -»'*f% S EEE EKZ E- CRE t a Los BOES les desean Felices San Marciales n b í | SANMARTZIALAK ZIFRETAN - LOS SANMARCIALES EN CIFRAS KARTELA ETA EGITARAUA / CARTEL Y PROGRAMA 21.000 jai egitarau, hirik",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
2451a6c1df86,1993,1993,Programa de fiestas,1993H,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1993H.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,4,4,"1, 2, 3, 5","alarde, cantineras, companias, mandos, musica, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"Los AUTOBUSES y TAXIS con destino al Monte San Marcial, el día 30 de junio, partirán de la calle Bertsolari Uztapide, fr | Pasaje localizado por OCR visual | rojo, blanco y negro del uniforme IN ) G g¡ sanmarcialero y del gris blanquecino del . | — Miilmx sáai«iicHEÁd2€ltti-tssR iaÉ 5 ANOSDELA J 0 ALBORADA ALBORADAK URTE Nació de forma improvisada y ya es imposible",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
e0b286d622ac,1993,1993,Programa de fiestas,1993I,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1993I.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,4,4,"1, 4, 5, 6","alarde, companias",Referencia localizada por OCR visual; revisar contra imagen original,"Ante todos nosotros se presenta una nueva ocasión de celebrar San Marcial que, pese a ofrecérsenos todos los años, en ca | 5 Ée e ”?”fº% — [ E a | | CIVDAD DE IRVN | FIESTAS DE SAN PEDRO Y SAN MARCIAL | 5953 D | AYUNTAMIENTO E2 IRUNGO q DE IEU | Txapelketaren barnean, «Onenak gara» 19 A las 16,00 horas, en el Polideportivo haurrentzako filmea ikusteko aukera Munic | 9 EXPOSICION 2001 ANGKOR-CAMBO- - YA, que permanecerá abierta hasta el GE 20,00etan SAN MARTZIALEKO KON- AEAZ TZERTU APA",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
1691cc2e95ec,1993,1993-02-01,El Irunés - Año 5 - Numero 20,1993-02-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1993/1993-02-01 - El Irunés - Año 5 - Numero 20.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,6,0,,"Alarde, companias, ritual",Referencia localizada por barrido textual,"A duana el Ferrocarril y una ur­ Irún de los servicios y las zonas de realidades que nos permita no | Compañía era la construcción ban reuniones y asambleas y | Febrero de 1896 se constituyó la “Compañía del Tranvía de | Una visita a la A /ISK(jINA, en ('/. San Marcial, 9 | panorámica del Monte de San Marcial",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
12f5e3d0d8b6,1993,1993-03-01,Bidasoan - PH IRUN 0002,1993-03-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1993/1993-03-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,companias,Referencia localizada por barrido textual,"Bixente Estomba, acompañados p o r el su in fo rtu n io ! Rápidamente calculó | Javier, el irunéS de “ Ama Shantalen” , po r si fuera poco, había elevado al equipo ovetense a las c | Nuestra más cordial enhorabuen ra nuestro ilustre veterano compañero. | que el casero acompañante, le re ­ que se hizo fue rodear con cadenas catadas y plasmadas para la po | • VENTA DE MATERIAL FOTOGRAFICO",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
a6fa90760a12,1993,1993-06-01,Bidasoan - PH IRUN 0002,1993-06-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1993/1993-06-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"Alarde, cantineras, companias, mandos, musica",Referencia localizada por barrido textual,"09.00 Horas: En el Cam po de T iro de San Marcial PRE­ Elena (Larreaundi), proyección de la película “ Tras | A larde de San Marcial presentados p o r Mensu, y ex­ | Como General del Alarde, mis sentimientos son de agradecimiento, responsabilidad y preocupa­ | Edita: Tom pes, S.L bitual Fermín Berrouet, un momento del desfile de San Marcial | Pág. 12 • (Qué es el Alarde! (E. Ruiz) Pág. 54 • Austria",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
81b56d70fb3d,1993,1993-06-30,Egunkaria,1993-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1993/1993-06-30 - Egunkaria.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,6,0,,"Alarde, companias, musica, ritual",Referencia localizada por barrido textual,"Irundarrek gaur ospatuko dute 6.00 San Joan plazan Alarde- | San Martzial men- | San Martzial mendirako ibilbidea hasteko. Alardea da jaietako ardatza eta muina Irunen, eta jendeaerruz | Sanmartzialak San Martzial Alardearekin parekorik ez duen ekitaldia izango da gaur | egun bakarrerako soldaduek San Martzial mendirako joan-etorria egin",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
93b8fef26792,1993,1993-07-01,Egunkaria,1993-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1993/1993-07-01 - Egunkaria.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,4,0,,"Alarde, companias, musica",Referencia localizada por barrido textual,"San Martzial | San Martzial mendirako bidea | bitartean, Alardearekin. San Martzial mendirako joan-etorria, | dianarekin batera zabalduko Sanmartzialetako ekitaldi jendetsuena izan da aurten ere Alardea, eta",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
101b928fd84a,1993,1993-09-01,Bidasoan - PH IRUN 0002,1993-09-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1993/1993-09-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,8,0,,"Alarde, cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"Bastón de Mando al Burgomaestre del Alarde. | C oordina: Juan Ignacio Viedma En la imagen cedida por J. M. GARM ENDIA. Un momento del alarde de Tropas en la Plaza | D IA 8 - M IE R C O L E S | I 1,30: TAMBORRADA INFANTIL que acompañada por | I 7,30: Las fuerzas del Alarde regresarán a la Ciudad, ve­",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
01a4b4419afb,1993,1993-12-01,Bidasoan - PH IRUN 0002,1993-12-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1993/1993-12-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,4,0,,"Alarde, companias, ritual",Referencia localizada por barrido textual,"Publicidad: Emilio Castillo (Tel.: 64 45 65) xima a la ermita de Santa Elena, pertenece a José Mari | Pág. 68 • Club de T iro San Marcial (Meazuri) | Tras las consabidas peripecias del largo viaje, Juan y Agustín, pleno desierto, acompañado de sus im | car que en su viaje de vacaciones, le acompañaron un tal",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
e682400160ad,1994,1994,El Irunés - Año 6 - Numero 25,1994,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994 - El Irunés - Año 6 - Numero 25.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"Alarde, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"El joven irunés Juan Ignacio Larru- ALARDE DE HONDARRIBIA Es un sacerdote navarro que tiene algu­ | Pesqueros descargando en Hondarribia. | así como una expresividad espléndida, BODAS EN LA ERMITA SAN SEGUNDO MUSEO | ción, cuyo coste ha ascendido a cerca La Ermita San Marcial fue construida talaciones complementarias. | dos compañeros de cocina, el destaca­",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
580124199ece,1994,1994,El Irunés - Año 6 - Numero 26,1994,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994 - El Irunés - Año 6 - Numero 26.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"Alarde, companias, mandos, ritual",Referencia localizada por barrido textual,"APOSTOLICA En el domicilio social de San Marcial | Guiller Disparate en torno al Alarde y sus Sociedad de Pelota Vasca 70 | Hotel LINTZIRIN | Tras la presentación de sus progra­ En blanco 2 votos | musical que ha realizado, recientemen­ números 8 y Í2 , Compañía de Esquia­ cruzar el Canal de La Ma",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
693f82545bd1,1994,1994,El Irunés - Año 6 - Numero 27,1994,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994 - El Irunés - Año 6 - Numero 27.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,8,0,,"Alarde, cantineras, companias, mandos, ritual",Referencia localizada por barrido textual,"18.00 Horas: XVIII SUBIDA ATLETICA A SAN MARCIAL, 18.00 Horas: VI DIA DE LA MUSICA. Desfile de los grupos | INTERNACIONAL SAN MARCIAL DE JUDO, en el Templo del Sol"". | José de Alzuri a excesiva ve lo cida d ..................... 20 del Alarde de San M arcial?........... 47 | Programa de las Fiestas Cantineras del Alarde de | Recuerdo al Capitán de Santiago",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
531ff299a9d0,1994,1994,Programa de fiestas,1994A,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1994A.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,1,1,5,alarde,Referencia localizada por OCR visual; revisar contra imagen original,Truneses Inimdarrok: a Como cada año me dirijo a vosotros desde Urtero bezala lerro y estas líneas para unirme en la com,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
7ad0afd49c48,1994,1994,Programa de fiestas,1994B,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1994B.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"1, 3, 4, 5, 6","alarde, companias, mandos, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"dagoeneko paréntesis de reflexión y nostalgia motivada por el gure artean ez dauden Sanmartzialetako irudi eta recuerdo | Alarde. | 18,00 Horas: - En el Centro Cultural Amaia, Exposición sobre "" Historia del Alarde de San Marcial "". | 18,00emn: Amaia Kultur Zentruan ""San Martzialeko Alardearen Historia"" Erakusketa cegongo da ikusgai. | Letxunborro, Edificio Paotxa, Nave 43 - B Anaka - Tel: 61 94 51 - (908) 77 21 16 - 20303 IRUN (Gipuzkoa) * ESCALERAS, ET",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
3043d3d177db,1994,1994,Programa de fiestas,1994C,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1994C.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"2, 3, 4, 5, 6","companias, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"\ | | | | 09,00 Horas: - En el Campo Municipal de Tiro PREMIO INTERNACIONAL SAN MARCIAL | f DESKEET OLIMPICO, organizado | — — 09,00etan: — Udal Tiro Zelaian SAN MARTZIALETAKO SKEET OLINPIKOAREN ñ NAZIOARTEKO SARIA, San Martzial Tiro Klubak an | | i i 09,00 Horas: - En la Calle Luis Mariano permanecerán los coches participantes en el RALLYE I F BIDASOA-TXINGUDI, o | 09,00efa.n Udal Tiro Zelaian SAN MARTZIALETAKO SKEET OLINPIKOAREN "" NAZIOARTEKO SARIA izango da San Martzial Tiro Klubak | 18,00 Horas: SIU SUBIDA ATLETICA A SAN MARCIAL, organizada por Bidasoa | IT Atietiko Taldea, con salida desde la Plaza U",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
65cd251057a4,1994,1994,Programa de fiestas,1994D,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1994D.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,3,3,"1, 2, 3","companias, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"QG, efan: — Udal Kiroldegian SAN MARTZIAL JAIETAKO TOP12 Mahai Tenis Txapelketa, NA Lekaenea Mahai Tenis Elkarteak antol | 08,00 Horas: En el Polideportivo Municipal XXVI TORNEO INTERNACIONAL SAN MARCIAL DE JUDO, organizado por el Judo Club Ma | MENDIKO MARTXA ARAUTUA izango da Irungo O Mendizale Elkarteak antolatuta, 08,00etan: — Udal Kiroldegian SAN MARTZIALETAK",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
1bb0aafd2e26,1994,1994,Programa de fiestas,1994E,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1994E.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"1, 2, 3, 4, 6","artilleria, caballeria, cantineras, companias, mandos, musica, recorrido, ritual, tamborrada",Referencia localizada por OCR visual; revisar contra imagen original,"Pasaje localizado por OCR visual | N E en ¡ al- (I | Maite GARMENDIA AMIANO L | TAMBORRADA irun "" al | A N a .' EI SUZ ALBERCA Marina DE LEON ARDANUY Marta | =7 — Amaia HIGUERAS GUERRERO M Rosa ZABALO URTXEGI Anabel SANTOS GOÑI VENTAS MEAKA BIDASOA Nerea ALBERDI ALFONSO Estibal | ZS,WHQI;ES: La Agrupación Cultural BANDA DE MUSICA ""CIUDAD DE IRUN"", y las ñ Fanfarres LOS TRANKILOS, LOS PEROLAS y ELIZ | 10,00 Horas: - En la Sala Capitular de la Casa Consistorial, ENTREGA DE BANDERINES Y | GEE MUNICIÓN a los Capitanes de l",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
511844b61d7b,1994,1994,Programa de fiestas,1994F,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1994F.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,6,6,"1, 2, 3, 4, 5, 6","alarde, companias, mandos, musica, recorrido, ritual, tamborrada",Referencia localizada por OCR visual; revisar contra imagen original,"10,00efaná — Udaletxeko Areto Nagusian SAN MARTZIAL ALARDEKO Konpainietako O Kapitanci BANDERINAK ETA MUNIZIOAK EMANGO Z | | 12,311}1%;:;5:: En la Plaza San Juan, TRADICIONAL CONCIERTO DE SAN PEDRO a cargo N II b Agrupación Cultural Banda de M | Pasaje localizado por OCR visual | E 05,00 Floras: - Txalaparta en diferentes barrios | 06,00 Horas: En la Plaza San Juan, LA BANDA DEL ALARDE interpretará | urtean zin egindakoa betez, herri-gizon cta apaizen prozesioa irtengo da, San Martzial mendi historikorantz abiatuz.",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
68a0437fa7b3,1994,1994,Programa de fiestas,1994G,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1994G.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"1, 2, 3, 4, 5","companias, musica, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"12,00etan: — San Martzial mendi historikoan meza. | | 17,00!1_,_'%: En la Plaza de Urdanibia IV CONCURSO DEL BIDASOA DE BAILE A LO IE SUELTO POR PAREJAS, organizado por Mea | Pasaje localizado por OCR visual | Pasaje localizado por OCR visual | Pasaje localizado por OCR visual",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
c56870d22876,1994,1994,Programa de fiestas,1994H,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1994H.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,7,7,"1, 3, 4, 5, 6, 7, 10","alarde, companias, recorrido, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"itarán 14 — kaleak etengabe girotzen Fanfarres que animarán sin cesar nuestras 1.3538.000 calles ORKESTRAK ETA BERBENAK | g &á_ - —- Ciudad de lrún FIESTAS DE SAN PEDRO Y SAN MARCIAL ' 1960 | IRUNGO AYUNTAMIENTO | Los AUTOBUSES y TAXIS con destino al Ekainaren 30ean San Martzial Mendira | Monte San Marcial, el día 30 de Junio igotze | Pasaje localizado por OCR visual | 'Un año más los componentes de la Junta de Aurten ere Alardeko Juntako kideok Irungo Alarde nos presentamos al pueblo de",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
2b25b566f9c7,1994,1994-03-01,Bidasoan - PH IRUN 0002,1994-03-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994-03-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,3,0,,Alarde,Referencia localizada por barrido textual,"C/ San Marcial, 8 | cuela de los “Frères”, en la calle San Marcial. Allí conocí, entre | mineral, en la falda de San Marcial. La casera se llamaba",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
16038ea1d41e,1994,1994-06-01,Bidasoan - PH IRUN 0002,1994-06-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994-06-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"Alarde, companias, mandos",Referencia localizada por barrido textual,"INFANTILES a cargo del Grupo XALA-K-BULA. EXTRAORDINARIO DE SAN MARCIAL a cargo de la | Pág. 7 • Programa de Fiestas de San Marcial 1994 Pág. 69 • Manuel Aguirresarobe y el mundo maravilloso de las maríposas | de San Marcial en general y en el A larde en particu­ M artzial egunean orokorki eta, bereziki Alardean, ja- | día de San Marcial es el día ritual de confirm ación darrok dugun nortasun historiko eta blzl hori konfir- | ezingo nituzke bete San Martzial eguna gogoangarri izan dadin",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
f833663a3096,1994,1994-06-30,Egunkaria,1994-06-30,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994-06-30 - Egunkaria.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,3,0,,"Alarde, musica",Referencia localizada por barrido textual,"11.00: San martzial elizan, | MIKEL LIZARRALDE ■ | soa San Martzial mendira.",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
cf499ca57179,1994,1994-07-01,Egunkaria,1994-07-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994-07-01 - Egunkaria.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,5,0,,"Alarde, companias, ritual",Referencia localizada por barrido textual,"Urdanibia plazan. Meakako | gu ingurua, espazioa. goen ermita txiki bat, herri hori guztietan irakurri zen isilpean, na emateko, | hori dela eta, aukera paregabea meza nagusia San Martzial eta azkartasuna | horretan San Martzial jubilatu | izango dira San Martzial plazan egunari erremate dotorea jartze-",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
2a6509c4f4e1,1994,1994-09-01,Bidasoan - PH IRUN 0002,1994-09-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994-09-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"Alarde, cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,"A las seis de la m añana.- D IA N A por la Tamborrada y la grupos Orgasmic Toothpicks, The llusiors, | De nuevo, después de todos que constituyen el Alarde, cum­ | La imagen capta un m om ento del Alarde de armas en la calle Mayor de Hondarribia. La | RONDALLA DEL HOGAR DEL JUBILA­ | Relación de personas de Hondarribia, que han desempeñado el cargo de Burgomaestre del Alarde, en lo que va de siglo;",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
a28d9c7cd6eb,1994,1994-09-01,El Irunés - Año 6 - Numero 28,1994-09-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994-09-01 - El Irunés - Año 6 - Numero 28.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,7,0,,"Alarde, cantineras, companias, mandos, musica, ritual",Referencia localizada por barrido textual,Alarde de A rm as........................................ 21 superación............................. | Algunos datos del Alarde de 1881. | Cantineras del Alarde de Por Juan Antonio Lecuona | HILAK 7 - ASTEAZKENA | SALUDO DEL PROGRAMA HOMENAJE POSTUMO # CANTINERAS,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
073dff80be1b,1994,1994-12-01,Bidasoan - PH IRUN 0002,1994-12-01,Prensa o revista,/home/gaizka/Alarde/Revistas y periodicos/1994/1994-12-01 - Bidasoan - PH IRUN 0002.pdf,Catalogado con pistas automaticas pendientes de verificacion,Alta: texto extraido del PDF,0,4,0,,"Alarde, companias, ritual",Referencia localizada por barrido textual,"el consumidor un sello de garantía ante procedimiento a seguir en caso de desa­ San Marcial, n° I . | micios, pero ha perdido 500 votos con respecto a l-l O N R 1 0 1A | rios municipales. Gntre los funcio­ Creación suya fue la tan querida, “ Alborada de San Marcial” , e | votos más que en las autonómi­ parto de votos entre las tres",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
649bfa123a88,1995,1995,Programa de fiestas,1995A,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1995A.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,2,2,"1, 5","alarde, mandos",Referencia localizada por OCR visual; revisar contra imagen original,— 4)3 b SANMARCIALES DE II íí(-m- Az — IUNCOSANMARTZIALAN | Las jomadas de San Pedro y San Marcial behor dugu gure ahalegín guztia.,Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
074073daf035,1995,1995,Programa de fiestas,1995B,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1995B.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,4,4,"1, 2, 3, 4","alarde, companias, mandos, ritual",Referencia localizada por OCR visual; revisar contra imagen original,"muchos eel duen pz ez duten hemen rundarras que no escatiman esfuerzos para que dauzkazuen i egitarau hau arrakastatsua | )—""—(_m_ | Í ¡Gora San Marcial! | Irundar maiteok Una vez más tengo el honor de haber sido Aurlen ere Alordeko General aukeratua elegido General del Alard | <_d 18.00 horas:| en la plaza del Ensanche concentración de los coches participantes en el || RALLYE N BIDASOA TXINGUDI,",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
46e07e84ea5e,1995,1995,Programa de fiestas,1995C,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1995C.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"2, 3, 4, 5, 6","companias, musica, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"ñ\\ en el parque de la Sargía, FIESTA INFANTIL, organizada por la Coordinadora de | \U Grupos de Tiempo Libre en las ins | Jaizubiako instalazioetan NAZIOARTEKO DERBY HIPIKOA jokaluko da, Joizubia Klub Hipikoak antolatuta —12 O0etan: | Trungo | Domingo 25 07.00 horas:] _salida de la Plaza San Juan de la MARCHA REGULADA DE MONTANA, organ zada MN E \J[/\\\\ por Mon | .v]_uy SO G E AE e C) b A E a E, ee a Z CEA n EN NEE E = L dd d i¿_… SZ — = E 25 Igandea / MENDIKO MARTXA ARAUTUA irteng | Pasaje localizado por OCR visual",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
6296ae8a454a,1995,1995,Programa de fiestas,1995D,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1995D.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"2, 3, 4, 5, 6","cantineras, companias, musica, recorrido",Referencia localizada por OCR visual; revisar contra imagen original,"Bidasoako Txaranga Elkartea — [20-00 horas:] en el local de la ASOCIACION FOTOGRÁFICA IRUNESA, C/Fueros 2 bajo, entrega | 20.00etan: ] IRUNGO ARGAZKI ELKARTEAren areloan, Foruen karrika, 2-behean, SAN MARTZIALEKO D, ARGAZKI LEHIAKETA HERRIKOJ | en el Centro Cultural Amaia, CONCIERTO DEL CORO EASO Y BANDA DE MUSICA CIUDAD DE IRUN 22.00 horas:| en la plazoleta del | n GLOBO AEROSTATIKOA, Artzaik antolatuta 7 : 20.00etan: | Amaia Kultur Zentroan EASO ABESBATZA ETA IRUN HIRIA MUSIKA BAN | Miércoles 28 — [100 horas] en el Campo de Fútbol de Behobia CASTILLOS HINCHABLES DISNEY hasta las Ge 8,30 horas _/ desde",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
7e9e9372a8c9,1995,1995,Programa de fiestas,1995E,Programa de fiestas,/home/gaizka/Alarde/Programas de fiestas/1995E.pdf,Catalogado con pistas automaticas pendientes de verificacion,Media/baja: OCR visual con pasajes detectados,0,5,5,"1, 3, 4, 5, 6","artilleria, companias, mandos, musica, recorrido, ritual, tamborrada",Referencia localizada por OCR visual; revisar contra imagen original,"Pasaje localizado por OCR visual | | [ ea 1run AMAIA ALZAGA LIZARRALDE ISABEL NIETO CALDERERO ANA BERRUET ARBELAIZ VENTAS MEAKA BIDASOA N ; EO \\\ A LIBE R | s:| — Diena en los barrias de la ciudad, con los DULZAINEROS URANZU desde la plaza San Juan, salida de la carrera ciclis | Pasaje localizado por OCR visual | - — Jueves 29 rr- 11230 horas:| en la plaza San Juan, TRADICIONAL CONCIERTO DE SAN PEDRO por la Banda de — Música Ciudad",Todos los documentos del catalogo forman parte del corpus sanmarcialero local; las pistas automaticas deben contrastarse con la fuente original.
